ts,mean,min,max,std,count
2026-02-05 00:27:00,49.94070706244022,48.93759008212535,50.66928480464297,0.4174181760331467,60
2026-02-05 00:28:00,50.639698866624514,49.81303906753923,51.63908064399049,0.4016088795278271,60
2026-02-05 00:29:00,49.94309804473012,49.020569027427015,50.83618398258978,0.40580684717586823,60
2026-02-05 00:30:00,50.71753733231046,49.8462875607686,51.505920283068306,0.38460412515699705,60
2026-02-05 00:31:00,49.92312097624905,49.033710048563805,50.806390107650394,0.4362618221298087,60
2026-02-05 00:32:00,50.67338465276282,49.776923312618145,51.69164781984834,0.36275152121096593,60
2026-02-05 00:33:00,50.01764995334188,49.11947271208802,50.67388083650396,0.3342962624539036,60
2026-02-05 00:34:00,50.78516411748763,49.851775744622756,51.79061655112706,0.36189290482508923,60
2026-02-05 00:35:00,50.09358341696728,49.56262615816169,50.891678216852405,0.2996286833470902,60
2026-02-05 00:36:00,50.81396083493082,49.95751184455886,51.7404104955425,0.378646685655638,60
2026-02-05 00:37:00,49.99650128851237,49.02678023084987,51.0239265959596,0.41173867562838773,60
2026-02-05 00:38:00,50.96148203790357,50.04379419170527,51.80767572143564,0.4045511283080548,60
2026-02-05 00:39:00,50.07890483407276,49.04385078235875,50.987985509970834,0.39709203082768624,60
2026-02-05 00:40:00,50.824988051281444,49.85445241897546,51.82660831810945,0.463967673972448,60
2026-02-05 00:41:00,50.16390179391519,49.17387820259151,50.914129747726875,0.3367178170714189,60
2026-02-05 00:42:00,50.95933547382086,49.97027822216119,51.811191372579906,0.38947236067394936,60
2026-02-05 00:43:00,50.16763769761106,49.28788935109284,50.94884193310171,0.41124727901942626,60
2026-02-05 00:44:00,50.88952142017581,50.19455379508997,51.655622326963,0.3769834165037814,60
2026-02-05 00:45:00,50.166338752975996,49.32656172510096,50.863609925533964,0.41619554937489467,60
2026-02-05 00:46:00,50.95372505315948,50.019283773751624,51.903015201813226,0.39952410107890995,60
2026-02-05 00:47:00,50.194238036003796,49.53978299060492,51.17856403559429,0.39900718052645456,60
2026-02-05 00:48:00,50.961065542839066,49.784710651461445,51.844466388542415,0.40452601538214683,60
2026-02-05 00:49:00,50.28419024372754,49.33358804302674,51.32250449112477,0.45129385946247097,60
2026-02-05 00:50:00,50.98557434691553,50.096905216922,51.728994024853144,0.371641450967521,60
2026-02-05 00:51:00,50.281115922622824,49.5461360746156,51.41575432485109,0.41047068318621605,60
2026-02-05 00:52:00,51.076240707200476,50.17445624816809,52.224637793430084,0.36573157258600475,60
2026-02-05 00:53:00,50.23341875369063,49.53333793834906,50.90694387062781,0.34916746380534575,60
2026-02-05 00:54:00,51.00530639015631,50.278114866857216,51.786165099949315,0.3530272130331103,60
2026-02-05 00:55:00,50.299543092829175,49.40984050207191,51.61723333926261,0.4076390350649204,60
2026-02-05 00:56:00,50.95531956052893,49.91287785873442,51.881884838391215,0.365773640961967,60
2026-02-05 00:57:00,50.36385075440471,49.53620932490545,51.54487764528721,0.43588346810308787,60
2026-02-05 00:58:00,51.131017139361326,50.39411500769596,51.856844080845036,0.3375617014483054,60
2026-02-05 00:59:00,50.38896910334701,49.47032336180899,51.43523669490965,0.3919336902984595,60
2026-02-05 01:00:00,51.16994049638992,50.29582273113713,52.011230426334095,0.372694443566273,60
2026-02-05 01:01:00,50.302285177829546,49.46175259900405,51.05880454246106,0.3733726665995966,60
2026-02-05 01:02:00,51.15597666356057,50.12539115361454,52.297707488958316,0.3735713726883244,60
2026-02-05 01:03:00,50.37684004356406,49.26071764804668,51.26894165488354,0.387512193528164,60
2026-02-05 01:04:00,51.05763248242122,50.10519661779777,51.94624528287231,0.4230513712884921,60
2026-02-05 01:05:00,50.37252657324316,49.595893471562356,51.47946502231418,0.4014888215449196,60
2026-02-05 01:06:00,51.1992861459796,50.5438845658337,52.04746922705396,0.3298443660199666,60
2026-02-05 01:07:00,50.35764610294787,49.70826509445717,51.12770549759726,0.28685774830857524,60
2026-02-05 01:08:00,51.22019809692584,50.428219927432835,52.024779611792994,0.37622872469774016,60
2026-02-05 01:09:00,50.45076074188133,49.548415974717,52.0018622300437,0.456203826985019,60
2026-02-05 01:10:00,51.32360460706013,50.171150811199006,52.53300454633524,0.42759235878233076,60
2026-02-05 01:11:00,50.47995484931934,49.42808933104812,51.885671511612806,0.416673815886437,60
2026-02-05 01:12:00,51.16483242373461,50.25389516626989,52.08520903592109,0.4120951174128571,60
2026-02-05 01:13:00,50.483736387672245,49.682749387301335,51.55117629938706,0.39505356560830546,60
2026-02-05 01:14:00,51.27315243328123,50.15826824080479,52.33349432891363,0.43306080200390856,60
2026-02-05 01:15:00,50.519958697259504,49.558054082927015,51.34192217203828,0.40594188529512726,60
2026-02-05 01:16:00,51.35106934647521,50.016121311235885,52.10886577079845,0.4421650057842606,60
2026-02-05 01:17:00,50.479679261023186,49.37352219724015,51.43647182568308,0.4234504588060489,60
2026-02-05 01:18:00,51.29446944553225,50.369028189582444,52.08711695560371,0.3769604130948322,60
2026-02-05 01:19:00,50.4066574183214,42.62239594867741,51.40911579358039,1.1029972673243311,60
2026-02-05 01:20:00,51.24802224005598,50.55305592124721,52.058296836661015,0.36896462634210986,60
2026-02-05 01:21:00,50.56589844142123,49.7217120145827,51.47368882883143,0.3725224946082008,60
2026-02-05 01:22:00,51.35693647901598,50.240434160429324,52.28288981003365,0.4043810097541293,60
2026-02-05 01:23:00,50.536574111994014,49.65115095483007,51.55722602142554,0.4018680791800735,60
2026-02-05 01:24:00,51.38128347828056,50.377741629018985,52.26932704507371,0.39465059901012006,60
2026-02-05 01:25:00,50.627943566465554,49.50828890467749,51.53905266938541,0.3775983970710734,60
2026-02-05 01:26:00,51.39244249066232,50.53296936142717,52.63263428043071,0.41882366265108056,60
2026-02-05 01:27:00,50.69877008537398,49.96089326727688,51.70189643178211,0.39909973513945934,60
2026-02-05 01:28:00,51.53291253987808,50.50806653958333,52.271774883013656,0.3919542293473836,60
2026-02-05 01:29:00,50.705689372506754,49.932945899706134,51.44903682702404,0.35472863022944584,60
2026-02-05 01:30:00,51.45378760784046,50.550366492757725,52.46994268597121,0.38121159482356515,60
2026-02-05 01:31:00,50.65910414046523,49.65852199404131,51.49174454177131,0.3708632050868124,60
2026-02-05 01:32:00,51.488673328586984,50.749972224711456,52.46934622170595,0.37814071730253795,60
2026-02-05 01:33:00,50.75267559874165,49.193462446879444,51.561856936270594,0.4326116118697088,60
2026-02-05 01:34:00,51.33610464216317,43.353124713475154,52.28391061607483,1.1256767003055401,60
2026-02-05 01:35:00,50.742601009890315,49.699966786282225,51.677957021064984,0.444962140030954,60
2026-02-05 01:36:00,51.608989665903415,50.986634703001236,52.50480181382837,0.3534022791424595,60
2026-02-05 01:37:00,50.822718321634476,50.02918591327705,51.814401336160024,0.39187569663342753,60
2026-02-05 01:38:00,51.65948393819409,50.795273091732284,52.59621812212415,0.37375607268485883,60
2026-02-05 01:39:00,50.745228155196806,49.860136920703354,52.01757708538225,0.4247048730758543,60
2026-02-05 01:40:00,51.53478463739447,50.25699382281603,52.450153454817944,0.41045074599223275,60
2026-02-05 01:41:00,50.79009694315612,49.85867288447297,51.67478431048777,0.41770516700267885,60
2026-02-05 01:42:00,51.591805564347354,50.35948477168927,52.51749565533588,0.45861431463683816,60
2026-02-05 01:43:00,50.844180831526245,50.064019471746626,51.637327800788675,0.32137028754601604,60
2026-02-05 01:44:00,51.63173968860885,50.7310022789634,52.905050118817464,0.420697979406659,60
2026-02-05 01:45:00,50.90092941309153,50.01607506260683,51.81147422061725,0.44161223236698305,60
2026-02-05 01:46:00,51.64773710094015,50.87886243580611,52.55287376242121,0.391387897419106,60
2026-02-05 01:47:00,50.96134517626083,50.25588805525987,51.8174625920895,0.3236129484394818,60
2026-02-05 01:48:00,51.68205685496195,50.779244051217454,52.79673591768468,0.4270124057728729,60
2026-02-05 01:49:00,50.86220310162831,50.04090995725399,51.69786546246417,0.3968206109215747,60
2026-02-05 01:50:00,51.625591783967415,50.69480097966242,52.335102234464415,0.34055377321458097,60
2026-02-05 01:51:00,50.88823591429864,50.11951831705309,52.121450725095926,0.424880320166686,60
2026-02-05 01:52:00,51.75317834917484,50.653172990859815,52.47033750650365,0.42436665747978797,60
2026-02-05 01:53:00,50.92061305217224,50.05457917003013,51.76314637937529,0.37878557736543095,60
2026-02-05 01:54:00,51.67326662008907,50.50317302911341,52.60216800460586,0.4317735715445389,60
2026-02-05 01:55:00,50.98590922945699,50.13653951863376,51.88442377335069,0.42237797862531523,60
2026-02-05 01:56:00,51.70413342452419,50.52691459080344,52.529084430224664,0.3896160128844679,60
2026-02-05 01:57:00,51.0785050098906,50.064467525194424,51.75588266709099,0.3881010154498369,60
2026-02-05 01:58:00,51.77667407533773,51.111700521210466,52.59855157595999,0.3452458058373871,60
2026-02-05 01:59:00,51.0554493917563,50.313080639167,51.76220574152404,0.31460374735834945,60
2026-02-05 02:00:00,51.747581413417414,51.04831914807004,52.59207648361675,0.36002156821752274,60
2026-02-05 02:01:00,51.03224642771499,50.291689340340575,51.81388140159268,0.35957396571561984,60
2026-02-05 02:02:00,51.797287607749276,50.51927510919588,52.61688004260901,0.4324219765388557,60
2026-02-05 02:03:00,50.992714246512215,49.864946143396715,51.84098859698348,0.42526961110594924,60
2026-02-05 02:04:00,51.76402608770853,50.8514664315455,52.45779704647401,0.4110660724009485,60
2026-02-05 02:05:00,51.075605453166375,50.00742775085049,51.973456654287716,0.3848021993423057,60
2026-02-05 02:06:00,51.83674298483917,50.849359135382436,52.7534326986867,0.38685495092817995,60
2026-02-05 02:07:00,51.03805544620242,49.822564881964645,51.89966033042047,0.4053770148123647,60
2026-02-05 02:08:00,51.82209688129203,50.92025072734539,52.68447884123549,0.389706859052401,60
2026-02-05 02:09:00,51.04862317659254,50.311267794047176,51.94107090082055,0.35736077834329993,60
2026-02-05 02:10:00,51.91667084874121,50.96356031112417,52.846565770475365,0.4327565344502124,60
2026-02-05 02:11:00,51.068001142816165,50.30356600859515,52.28278793482935,0.3700652858964193,60
2026-02-05 02:12:00,51.90275442623402,51.02814444774902,52.73085222512127,0.40360116784834665,60
2026-02-05 02:13:00,51.160415540254476,50.302640627171286,52.109609215634364,0.39416034920476606,60
2026-02-05 02:14:00,52.015185322842164,50.71313400286872,53.23081751098691,0.4686589903918972,60
2026-02-05 02:15:00,51.16596659517848,50.44261135791362,51.98743400362826,0.35990617235323935,60
2026-02-05 02:16:00,51.923929946287366,51.21958682657822,52.76782626661661,0.385701251848645,60
2026-02-05 02:17:00,51.214940469184384,50.51467465863813,52.29996674943126,0.34684212316224905,60
2026-02-05 02:18:00,52.00096865637534,51.11043907033698,52.841583234243274,0.357908622969069,60
2026-02-05 02:19:00,51.167563870741496,50.33439291098602,51.98688046851362,0.3904370780754785,60
2026-02-05 02:20:00,52.0790324296436,51.235955062756204,52.806574946695214,0.36016873327107435,60
2026-02-05 02:21:00,51.21670231359021,50.381787201309244,51.864023218497714,0.3381414010010511,60
2026-02-05 02:22:00,52.0584162307832,51.12534418102286,52.98278540064023,0.4236283112568087,60
2026-02-05 02:23:00,51.22643064648389,49.84304641823251,51.90767228695425,0.3826638273998566,60
2026-02-05 02:24:00,52.0209481858336,51.09429379834596,52.893639872950175,0.3843222664150418,60
2026-02-05 02:25:00,51.26106148087959,50.48684818109706,52.10655705494968,0.3736321236739208,60
2026-02-05 02:26:00,52.096211172962164,51.18232276578594,52.8496131911061,0.40546402241785934,60
2026-02-05 02:27:00,51.2602515128085,50.234510870908906,51.95019880547703,0.4213566774311703,60
2026-02-05 02:28:00,52.09401172401288,51.24182877045611,52.94355002336915,0.4012114447608969,60
2026-02-05 02:29:00,51.237774890897676,50.44617821459003,52.15561009624106,0.46732163860286985,60
2026-02-05 02:30:00,52.15759414542221,51.060478770734406,53.28978064814901,0.4690068422938653,60
2026-02-05 02:31:00,51.26912405006811,50.45878298687829,52.12765715625429,0.42707800056158407,60
2026-02-05 02:32:00,52.12977333371382,51.06318893447217,52.875474469550824,0.36604572466538743,60
2026-02-05 02:33:00,51.292637996972616,49.99703286893094,52.187531683561225,0.4392022116900005,60
2026-02-05 02:34:00,52.06571589617892,51.146521599205904,53.146663879753675,0.4042616160895593,60
2026-02-05 02:35:00,51.27919613086729,50.411821278807224,52.01533245236657,0.34530636061550746,60
2026-02-05 02:36:00,52.16482917412709,51.16185614817556,53.30224625086537,0.4464729437265498,60
2026-02-05 02:37:00,51.368856136277145,50.73736845140837,52.61766615414496,0.3960084806376123,60
2026-02-05 02:38:00,52.1244876376101,51.296757619515866,52.98263647320278,0.3991624404409354,60
2026-02-05 02:39:00,51.37448841573427,50.37165057309529,52.38433187433278,0.3892858442878794,60
2026-02-05 02:40:00,52.29165946361721,51.14596898949583,53.05727899992439,0.3774925372297699,60
2026-02-05 02:41:00,51.468198336916494,50.50490000704478,52.44756108163143,0.36863369148898195,60
2026-02-05 02:42:00,52.184608490759,51.16388927745696,53.255477286964386,0.5185164016903595,60
2026-02-05 02:43:00,51.37424489461316,50.6135768478599,52.482979190515415,0.405414861836757,60
2026-02-05 02:44:00,52.18692352080377,51.297694447764925,53.08307505293071,0.36781252987326885,60
2026-02-05 02:45:00,51.472220440376404,50.699009018774625,52.6229376550264,0.4089630825610337,60
2026-02-05 02:46:00,52.261630093661175,51.486445600818676,53.007803133813425,0.3701200761560665,60
2026-02-05 02:47:00,51.45415796081288,50.61245715334717,52.37113110736718,0.43602965313749104,60
2026-02-05 02:48:00,52.205230795665656,51.331370015023,53.42849117161463,0.4280344214719271,60
2026-02-05 02:49:00,51.51257697538825,50.573024217965575,52.586138757451025,0.3982128977302136,60
2026-02-05 02:50:00,52.28352253315317,51.14253396529474,53.10645110294805,0.39946264009859545,60
2026-02-05 02:51:00,51.51622892351881,50.397204917286665,52.22432531473068,0.3524202619334561,60
2026-02-05 02:52:00,52.34801818340648,51.47661397744327,57.33587277291444,0.7501881277655121,60
2026-02-05 02:53:00,51.49679652706713,50.55995014886008,52.54221704208126,0.3880970772723251,60
2026-02-05 02:54:00,52.37982502358214,51.3281157511694,53.41514149099894,0.4017777566870777,60
2026-02-05 02:55:00,51.53287648186706,50.607702991783135,52.144091990470464,0.3765819389583348,60
2026-02-05 02:56:00,52.3592826238217,51.25733909215577,53.04861201388148,0.38494783262681487,60
2026-02-05 02:57:00,51.61669493221841,50.54903975936382,52.67539662091868,0.4266933069072101,60
2026-02-05 02:58:00,52.33231586678517,51.15407247263735,53.11589593878409,0.4398075205399406,60
2026-02-05 02:59:00,51.580721992092485,50.669299867774036,52.449277594880506,0.36265043079197634,60
2026-02-05 03:00:00,52.34691146781673,51.65639103452967,53.2204270401137,0.3911259993289439,60
2026-02-05 03:01:00,51.601635530036354,50.771430840701214,52.58611597604156,0.4196563689871497,60
2026-02-05 03:02:00,52.415059935437725,51.346074725589126,53.33518872454693,0.4333545734083093,60
2026-02-05 03:03:00,51.74037494247514,51.11816862731477,52.71832267081456,0.38460821394315525,60
2026-02-05 03:04:00,52.4762533825158,51.52483760254422,53.630936342819716,0.42118244824054163,60
2026-02-05 03:05:00,51.61407503894974,50.852062328902534,52.747549438593154,0.40783830255617465,60
2026-02-05 03:06:00,52.39166070874566,51.58198228503986,53.1878123112987,0.3697785519153335,60
2026-02-05 03:07:00,51.61627412869825,50.714469952042755,52.679788679097015,0.4428603325383428,60
2026-02-05 03:08:00,52.376042860568326,51.642135935950506,53.42548780092824,0.4166028437193947,60
2026-02-05 03:09:00,51.587725793178926,50.717285250460215,52.4036134321195,0.377045046695837,60
2026-02-05 03:10:00,52.4217205512484,51.67714221687039,53.15773413229489,0.4210324069776189,60
2026-02-05 03:11:00,51.722803650179266,51.02242716033744,52.54750689524301,0.33968167350593226,60
2026-02-05 03:12:00,52.57181636644532,51.90457611907244,53.24945308826613,0.35469769237800075,60
2026-02-05 03:13:00,51.69604127987998,51.028866368824616,53.27855277354069,0.4450494623580373,60
2026-02-05 03:14:00,52.48337059479526,51.19328576301439,53.39138402845687,0.402596700959482,60
2026-02-05 03:15:00,51.7146293457803,50.63872752468438,52.649605446504616,0.4172148648336105,60
2026-02-05 03:16:00,52.484401408248445,51.78706661358402,53.334588966601956,0.37946349892582715,60
2026-02-05 03:17:00,51.745372210744605,51.023651555517624,52.62870434511666,0.38158086214455267,60
2026-02-05 03:18:00,52.52896938792231,51.59540721833454,53.50394460795499,0.3649858212035153,60
2026-02-05 03:19:00,51.770506405332874,50.9786856320096,52.74336617155038,0.37135521947526784,60
2026-02-05 03:20:00,52.523878226880484,51.306857227147866,53.73950678869488,0.4595764476391627,60
2026-02-05 03:21:00,51.77046957303571,51.00675367353583,52.642515826583946,0.4027879333186916,60
2026-02-05 03:22:00,52.481889611966174,51.8471560617528,53.20098194152143,0.29659251267630005,60
2026-02-05 03:23:00,51.74172667551893,50.94457905437672,52.58057575562418,0.39315820894602543,60
2026-02-05 03:24:00,52.58310414155601,51.746975814504246,53.37717893010992,0.38569991471776444,60
2026-02-05 03:25:00,51.84951041087111,51.08092127386997,52.931644805433066,0.37021177737337413,60
2026-02-05 03:26:00,52.52995934150591,51.41659219392345,53.43216896188569,0.3766689036420041,60
2026-02-05 03:27:00,51.79897552001977,51.17126052316104,52.69062679748389,0.37984342031948015,60
2026-02-05 03:28:00,52.62932803081037,51.87220282425962,53.423977489712605,0.34166911013127765,60
2026-02-05 03:29:00,51.9135882611425,51.10369643697872,53.22712627094848,0.4079638933487953,60
2026-02-05 03:30:00,52.61922787240461,51.763108957335,53.573752925558864,0.3900949399893781,60
2026-02-05 03:31:00,51.89212975885627,51.03998278493115,52.870720308523474,0.45065037587158535,60
2026-02-05 03:32:00,52.645360521728904,51.59446433449115,53.395099069412026,0.3996716116611425,60
2026-02-05 03:33:00,51.854055303913704,51.19779414002588,53.06547335457169,0.40659214111319614,60
2026-02-05 03:34:00,52.677300207802446,51.79490094730516,53.53504062955592,0.3971738447400571,60
2026-02-05 03:35:00,51.77719434721895,50.68237491287224,52.70087237403579,0.4411596167783322,60
2026-02-05 03:36:00,52.642512703728094,51.836501543087074,53.41503594661183,0.38049417563573024,60
2026-02-05 03:37:00,51.92292701964201,51.11088192056715,52.996643917517886,0.4116428614157395,60
2026-02-05 03:38:00,52.68086844823441,51.843301475455206,53.448960604872546,0.40067259855730514,60
2026-02-05 03:39:00,51.943692157372766,51.375754350850634,52.89990586773027,0.3621118242414006,60
2026-02-05 03:40:00,52.707786949781465,51.769923245718985,53.41147036259315,0.38648875481632594,60
2026-02-05 03:41:00,51.92620219836069,50.85397609038713,52.84005567389638,0.3941715847842242,60
2026-02-05 03:42:00,52.67500541734372,51.817958801621934,53.628938314850906,0.3972760482577367,60
2026-02-05 03:43:00,51.904244801631386,51.092982653502865,52.64576775246558,0.42946359210587354,60
2026-02-05 03:44:00,52.78636634418396,51.79432092711597,53.44731459976629,0.31640851565248584,60
2026-02-05 03:45:00,51.99453076241863,50.94443160292705,52.88248569104964,0.4025037735999842,60
2026-02-05 03:46:00,52.7256247497976,51.77348334603231,53.64767048597024,0.39386366690391666,60
2026-02-05 03:47:00,51.99133625527288,51.15285247474459,52.9306707860938,0.4040310816871781,60
2026-02-05 03:48:00,52.76363111521633,51.84094695145355,53.68942531297521,0.40214056040899565,60
2026-02-05 03:49:00,52.123428481415615,50.5941759719017,53.40675266551171,0.45555811475879104,60
2026-02-05 03:50:00,52.767433699893225,51.615480093599615,53.71396754493374,0.41273250323541993,60
2026-02-05 03:51:00,52.0587112018548,50.59645742924895,53.089556560475614,0.40799691078168526,60
2026-02-05 03:52:00,52.809658901323445,51.816570128035416,53.70584185219617,0.39705883868295505,60
2026-02-05 03:53:00,52.05046100101933,51.472943231285,53.10986634432957,0.3261593812613758,60
2026-02-05 03:54:00,52.731583948477265,51.929132137418556,53.74250853980091,0.43294289621511484,60
2026-02-05 03:55:00,51.96510025579349,51.023966083930944,52.955523240506466,0.386960107099205,60
2026-02-05 03:56:00,52.81262350857062,52.08076158234157,53.56547153788816,0.33208576326551437,60
2026-02-05 03:57:00,52.031908233929535,51.21097985906038,53.25737574799733,0.4309888920367678,60
2026-02-05 03:58:00,52.85885008311506,51.914800644685336,53.91948607888287,0.41380176301273097,60
2026-02-05 03:59:00,52.041896917079676,50.91488771287166,52.83079569920669,0.4147864288131761,60
2026-02-05 04:00:00,52.84455335386828,52.04396344501971,53.54644059107341,0.36662138310168063,60
2026-02-05 04:01:00,52.08814613164269,51.145001639350035,52.86920938563077,0.3903990745189245,60
2026-02-05 04:02:00,52.95695715811281,52.13810351167757,53.83452636707013,0.38658688030401595,60
2026-02-05 04:03:00,52.130428625825836,51.39754627908916,52.9477904488037,0.4100533009362669,60
2026-02-05 04:04:00,52.90604034516924,52.11264044826259,53.73089206125739,0.35284340468263653,60
2026-02-05 04:05:00,52.135201280927845,51.1604561259604,52.887223832145665,0.38663859906115816,60
2026-02-05 04:06:00,52.87671305235992,52.00638919431666,53.85606078528566,0.37383536615139273,60
2026-02-05 04:07:00,52.10004373891913,51.39200555100983,53.014924579940896,0.3357317284254398,60
2026-02-05 04:08:00,52.91251917993111,51.62670364871001,53.706586613369666,0.439396631296332,60
2026-02-05 04:09:00,52.03345334842141,51.33841350854905,52.782850560827406,0.3342584915097252,60
2026-02-05 04:10:00,52.924747235373644,52.13730288177367,54.07860218813838,0.3675810886572632,60
2026-02-05 04:11:00,52.17091122406011,51.22302654464821,52.87719902135041,0.40923542166322435,60
2026-02-05 04:12:00,52.9095207039561,51.764829454675336,53.55502017323651,0.4190221493151987,60
2026-02-05 04:13:00,52.17286139292102,51.29911642844251,53.02266909494699,0.4410084606561658,60
2026-02-05 04:14:00,52.906258611740306,51.83555439802164,53.801325296658916,0.36708358596659907,60
2026-02-05 04:15:00,52.13035242102146,51.14724225943325,53.1359641472185,0.413934440084786,60
2026-02-05 04:16:00,52.99331006694466,52.2787439112121,53.82945138162904,0.3647581129078659,60
2026-02-05 04:17:00,52.13828112007169,51.44332867990927,53.250728685955046,0.3994697457757113,60
2026-02-05 04:18:00,52.98661494815838,52.07924172386835,54.08484947190734,0.3702830931721158,60
2026-02-05 04:19:00,52.13024932058472,51.43673692266264,52.809216367532976,0.3588468474397272,60
2026-02-05 04:20:00,52.970033130640026,52.26776922385457,53.83451734208987,0.41468149403199217,60
2026-02-05 04:21:00,52.27592338222598,51.231174029788406,53.173711728853576,0.44234102179230306,60
2026-02-05 04:22:00,52.93159634163712,51.66373944872891,53.863415518016026,0.45831558702688885,60
2026-02-05 04:23:00,52.184785472197774,51.387048697389844,53.082436335909236,0.42227319080702413,60
2026-02-05 04:24:00,53.014731867987784,51.81422177615521,54.104266648555736,0.4544910681088494,60
2026-02-05 04:25:00,52.24274489490306,51.18159727288503,52.93942540650273,0.4147629927324246,60
2026-02-05 04:26:00,52.945410687822154,51.88089769507955,53.83065950220704,0.37794584976599155,60
2026-02-05 04:27:00,52.23940650274431,51.3243273580412,53.25592809792789,0.3937540166155699,60
2026-02-05 04:28:00,53.03389443659576,52.24849879736808,54.011629869316224,0.40724980202603667,60
2026-02-05 04:29:00,52.19990335362796,51.508603637060666,53.17235825258215,0.3870209447724491,60
2026-02-05 04:30:00,53.09641331057069,52.13272989595018,54.1976102684974,0.38929322604579736,60
2026-02-05 04:31:00,52.20078934475533,51.141185440223886,53.322194847203775,0.44174628063654053,60
2026-02-05 04:32:00,53.10547100703549,52.42506319128053,54.14318124845828,0.3471256118467116,60
2026-02-05 04:33:00,52.27195582585486,51.58292344730075,53.14238965363523,0.3635964049175307,60
2026-02-05 04:34:00,53.03818733826608,52.186213840916764,54.12801277151741,0.3997512433415187,60
2026-02-05 04:35:00,52.320871607294926,51.353202088010384,53.12161961074906,0.43255738638763996,60
2026-02-05 04:36:00,53.034616778119606,51.820171315072784,53.84168497499979,0.39672553336302474,60
2026-02-05 04:37:00,52.23906434468413,51.31959503858218,53.231172211439215,0.37827922974660944,60
2026-02-05 04:38:00,53.1146722946841,51.82681293633895,53.88004060556695,0.4098501876530191,60
2026-02-05 04:39:00,52.33861827002104,51.4022842059037,53.394195976039484,0.43664586262294036,60
2026-02-05 04:40:00,53.13709424238814,52.1893238671958,53.90206809766686,0.4196805892784643,60
2026-02-05 04:41:00,52.32759833373168,51.602379321404136,53.11590380870786,0.35428621019333,60
2026-02-05 04:42:00,53.168662926441854,52.406127593311815,54.111832087696946,0.36342060240495117,60
2026-02-05 04:43:00,52.38479342198773,51.25967895472261,53.40713825114329,0.4083168004999131,60
2026-02-05 04:44:00,53.120440009285645,52.20788322512463,54.04254946681884,0.39711414950036433,60
2026-02-05 04:45:00,52.385584583130985,51.45134083989903,53.155212859480976,0.39384973657416095,60
2026-02-05 04:46:00,53.082517099071865,51.94545951029277,53.9432381615262,0.36448277942443974,60
2026-02-05 04:47:00,52.37805446527395,51.65771783904152,53.125160961247246,0.380624441590668,60
2026-02-05 04:48:00,53.148370022662746,52.15531395679734,54.34959229962117,0.4035026700186051,60
2026-02-05 04:49:00,52.31408809180744,51.426762373105646,53.161474918043126,0.3968325081580604,60
2026-02-05 04:50:00,53.11015279013642,52.264578206353484,54.04356939781866,0.38747143778137805,60
2026-02-05 04:51:00,52.36869026073733,51.57347639021867,53.20013054418023,0.399805745500244,60
